,Track Number,Track Title,Album Name,Year Released,Lyric
9,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
10,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag (Will you talk to me?), now, baby, I'm all in my bag (When you talk dirty back)\n"""
11,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
12,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag (Will you talk to me?), now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
13,26,Talk Dirty,Hot Pink,2019,"b'Said when you talk like that, put that shit to work\n'"
14,26,Talk Dirty,Hot Pink,2019,"b'Make that kitty hurt, make that kitty squirt\n'"
15,26,Talk Dirty,Hot Pink,2019,"b""Tell me what's my name, make that kitty yearn\n"""
16,26,Talk Dirty,Hot Pink,2019,"b'Teach me how to jerk, make that kitty learn\n'"
17,26,Talk Dirty,Hot Pink,2019,"b""Uh, wait, who's your mama? Who's your daddy, lil' babe?\n"""
18,26,Talk Dirty,Hot Pink,2019,"b'He want a baddie, he want skinny with a fatty, um, waist\n'"
19,26,Talk Dirty,Hot Pink,2019,"b'Tell me how much you just want my body on you, babe\n'"
20,26,Talk Dirty,Hot Pink,2019,"b""Like the way you say it's yummy when I\xe2\x80\x99m grindin\xe2\x80\x99 on your face\n"""
21,26,Talk Dirty,Hot Pink,2019,"b""Grindin' on your, wait, grindin\xe2\x80\x99 on your face\n"""
22,26,Talk Dirty,Hot Pink,2019,"b""Like the way you say it's yummy when I'm grindin' on your\n"""
23,26,Talk Dirty,Hot Pink,2019,"b""Gri-gri-grindin\xe2\x80\x99 on your face, ayy, grindin' on your face\n"""
24,26,Talk Dirty,Hot Pink,2019,"b""I like the way you say it's yummy when I'm grindin' on your face (Will you talk dirty back?)\n"""
25,26,Talk Dirty,Hot Pink,2019,b'You might also like\n'
26,26,Talk Dirty,Hot Pink,2019,"b'Talk like that (Will you talk to me?), I be in my bag\n'"
27,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag, now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
28,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
29,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag, now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
30,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
31,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag (Will you talk to me?), now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
32,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
33,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag (Will you talk to me?), now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
34,26,Talk Dirty,Hot Pink,2019,"b""And I say hey, I don't know the way, I\n"""
35,26,Talk Dirty,Hot Pink,2019,"b""Don't know just how to say what's been all in my head, I\n"""
36,26,Talk Dirty,Hot Pink,2019,"b""Just wanna let you in 'cause I know you got good taste, and\n"""
37,26,Talk Dirty,Hot Pink,2019,"b'I love the way you taste, boy, tell me what you think, I\n'"
38,26,Talk Dirty,Hot Pink,2019,"b'I, I, I\n'"
39,26,Talk Dirty,Hot Pink,2019,"b'And I know you wanted me, now you got me\n'"
40,26,Talk Dirty,Hot Pink,2019,"b""Don't you play with it, get naughty\n"""
41,26,Talk Dirty,Hot Pink,2019,"b'Call you daddy, you call me mami\n'"
42,26,Talk Dirty,Hot Pink,2019,"b""You so crazy when you're talking (Yeah)\n"""
43,26,Talk Dirty,Hot Pink,2019,"b'And I say, yeah, talk like that\n'"
44,26,Talk Dirty,Hot Pink,2019,b'All up in my ear when he want that wax\n'
45,26,Talk Dirty,Hot Pink,2019,b'Funny how the earrings are all intact\n'
46,26,Talk Dirty,Hot Pink,2019,"b""Can't even hear when I moan like that\n"""
47,26,Talk Dirty,Hot Pink,2019,"b""Aw yeah, that's your fault\n"""
48,26,Talk Dirty,Hot Pink,2019,"b""With a lil' serious tone in fact\n"""
49,26,Talk Dirty,Hot Pink,2019,b'Grab my hair with the eye contact\n'
50,26,Talk Dirty,Hot Pink,2019,"b""Phone sex good, that's why I phone back, uh\n"""
51,26,Talk Dirty,Hot Pink,2019,b'And you know that I pick up right when you call me\n'
52,26,Talk Dirty,Hot Pink,2019,"b""Got your voice in my head, it's making me horny\n"""
53,26,Talk Dirty,Hot Pink,2019,"b""And I can't help but wake you up in the morning\n"""
54,26,Talk Dirty,Hot Pink,2019,"b""You know most of the day I'm gonna be lonely\n"""
55,26,Talk Dirty,Hot Pink,2019,"b'Talk like that (Will you talk to me?), I be in my bag\n'"
56,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag, now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
57,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
58,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag, now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
59,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
60,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag (Will you talk to me?), now, baby, I'm all in my bag (Will you talk dirty back?)\n"""
61,26,Talk Dirty,Hot Pink,2019,"b'Now, when you talk like that (Will you talk to me?), I be in my bag\n'"
62,26,Talk Dirty,Hot Pink,2019,"b""I be in my bag (Will you talk to me?), now, baby, I'm all in my bag (Will you talk dirty?)\n"""
63,26,Talk Dirty,Hot Pink,2019,b'Will you talk to me?\n'
64,26,Talk Dirty,Hot Pink,2019,"b'You must have it in you, I just like the way you think\n'"
65,26,Talk Dirty,Hot Pink,2019,"b""I'm open if you are, let me know what it's gon' be\n"""
66,26,Talk Dirty,Hot Pink,2019,"b'Whisper to my soul, boy, I just like the way you speak\n'"
67,26,Talk Dirty,Hot Pink,2019,"b'Talk, talking to ya\n'"
68,26,Talk Dirty,Hot Pink,2019,"b""See baby, when I'm talk, talking to ya\n"""
69,26,Talk Dirty,Hot Pink,2019,"b""Baby, when I'm talk, talking to ya\n"""
70,26,Talk Dirty,Hot Pink,2019,"b""Baby, when I'm talk, talking to ya\n"""
0,27,Addiction,Hot Pink,2019,"b""It's Doja\n"""
1,27,Addiction,Hot Pink,2019,"b""I don't know how else to tell you this, but\n"""
2,27,Addiction,Hot Pink,2019,"b'I got one way, maybe\xe2\x80\x85this\xe2\x80\x85will work\n'"
3,27,Addiction,Hot Pink,2019,b'You just\xe2\x80\x85gotta listen closely to me\n'
4,27,Addiction,Hot Pink,2019,"b'I need\xe2\x80\x85you, me, us\n'"
5,27,Addiction,Hot Pink,2019,"b'Addicted, uh\n'"
6,27,Addiction,Hot Pink,2019,"b'I am addicted, a little\n'"
7,27,Addiction,Hot Pink,2019,"b'Under the influence, a little\n'"
8,27,Addiction,Hot Pink,2019,"b'And it makes me want to dance, a little\n'"
9,27,Addiction,Hot Pink,2019,"b""An itch I just can't scratch, addiction\n"""
10,27,Addiction,Hot Pink,2019,b'I got such a pretty body\n'
11,27,Addiction,Hot Pink,2019,"b""Feels prettier when I'm a mess\n"""
12,27,Addiction,Hot Pink,2019,b'And I just like to call him daddy\n'
13,27,Addiction,Hot Pink,2019,"b""'Cause the first one had up and left\n"""
14,27,Addiction,Hot Pink,2019,b'And you can relate to broken girls\n'
15,27,Addiction,Hot Pink,2019,"b""I've been a day without it, I'm proud of myself\n"""
16,27,Addiction,Hot Pink,2019,"b'Baby, can you break the curse?\n'"
17,27,Addiction,Hot Pink,2019,"b""I'm so gone, I believe in magic\n"""
18,27,Addiction,Hot Pink,2019,b'You can relate to broken girls\n'
19,27,Addiction,Hot Pink,2019,"b""I've been a day without it, I'm proud of myself\n"""
20,27,Addiction,Hot Pink,2019,"b'Baby, can you break the curse?\n'"
21,27,Addiction,Hot Pink,2019,"b""I'm so gone, I believe in magic\n"""
22,27,Addiction,Hot Pink,2019,b'You might also like\n'
23,27,Addiction,Hot Pink,2019,"b'I am addicted, a little\n'"
24,27,Addiction,Hot Pink,2019,"b'Under the influence, a little\n'"
25,27,Addiction,Hot Pink,2019,"b'And it makes me want to dance, a little\n'"
26,27,Addiction,Hot Pink,2019,"b""An itch I just can't scratch, addiction\n"""
27,27,Addiction,Hot Pink,2019,b'Look\n'
28,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
29,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
30,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
31,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
32,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
33,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
34,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
35,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
36,27,Addiction,Hot Pink,2019,"b'Yeah, roll another hunnid\n'"
37,27,Addiction,Hot Pink,2019,b'We could get the white girl lit like Madonna\n'
38,27,Addiction,Hot Pink,2019,"b""Bitch, I ain't Gwen, but this shit is bananas\n"""
39,27,Addiction,Hot Pink,2019,"b'Sweating, make ya whole body drip like a sauna\n'"
40,27,Addiction,Hot Pink,2019,"b""Swim like your piranha, put M's in my water\n"""
41,27,Addiction,Hot Pink,2019,"b""I can't feel my lips, my limbs feel like rubber\n"""
42,27,Addiction,Hot Pink,2019,"b'Yeah, I came down, but I still need another\n'"
43,27,Addiction,Hot Pink,2019,b'One under the tongue and then a little marijuana\n'
44,27,Addiction,Hot Pink,2019,b'They on the trees like koala\n'
45,27,Addiction,Hot Pink,2019,"b'I am addicted, a little\n'"
46,27,Addiction,Hot Pink,2019,"b'Under the influence, a little\n'"
47,27,Addiction,Hot Pink,2019,"b'And it makes me want to dance, a little\n'"
48,27,Addiction,Hot Pink,2019,"b""An itch I just can't scratch, addiction\n"""
49,27,Addiction,Hot Pink,2019,b'Look\n'
50,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
51,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
52,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
53,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
54,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
55,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
56,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
57,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
0,28,Streets,Hot Pink,2019,"b""I've been goin' through some things (Oh)\n"""
1,28,Streets,Hot Pink,2019,"b'I struggle with my inner man (Yeah, yeah)\n'"
2,28,Streets,Hot Pink,2019,"b""I hustle,\xe2\x80\x85I'll\xe2\x80\x85do what I\xe2\x80\x85can to get this money\n"""
3,28,Streets,Hot Pink,2019,"b'I struggle with my inner man (Yeah, yeah)\n'"
4,28,Streets,Hot Pink,2019,"b""I hustle,\xe2\x80\x85I'll\xe2\x80\x85do what I\xe2\x80\x85can to get this money\n"""
5,28,Streets,Hot Pink,2019,"b'Blaq TuxedoDon\xe2\x80\x85Dada on the, Don Dada on the beat\n'"
6,28,Streets,Hot Pink,2019,"b'Don\xe2\x80\x85Dada on the, Don Dada on the beat\n'"
7,28,Streets,Hot Pink,2019,"b'Like you, like you\n'"
8,28,Streets,Hot Pink,2019,"b'Like you, ooh\n'"
9,28,Streets,Hot Pink,2019,b'I found it hard to find someone like you\n'
10,28,Streets,Hot Pink,2019,"b'Like you, like you\n'"
11,28,Streets,Hot Pink,2019,"b'Send your location, come through\n'"
12,28,Streets,Hot Pink,2019,"b""I can't sleep no more\n"""
13,28,Streets,Hot Pink,2019,"b'In my head, we belong\n'"
14,28,Streets,Hot Pink,2019,"b""And I can't be without you\n"""
15,28,Streets,Hot Pink,2019,"b""Why can't I find no one like you?\n"""
16,28,Streets,Hot Pink,2019,"b""I can't sleep no more\n"""
17,28,Streets,Hot Pink,2019,"b'In my head, we belong\n'"
18,28,Streets,Hot Pink,2019,"b""And I can't be without you\n"""
19,28,Streets,Hot Pink,2019,"b""Why can't I find no one like you?\n"""
20,28,Streets,Hot Pink,2019,"b'Baby, we tried to fight it\n'"
21,28,Streets,Hot Pink,2019,b'We all been there some days\n'
22,28,Streets,Hot Pink,2019,b'Thought I needed something else\n'
23,28,Streets,Hot Pink,2019,b'And acted like I was okay\n'
24,28,Streets,Hot Pink,2019,b'We just had to work it out\n'
25,28,Streets,Hot Pink,2019,"b'And baby, I needed space\n'"
26,28,Streets,Hot Pink,2019,"b""Ain't nobody 'round here on your level\n"""
27,28,Streets,Hot Pink,2019,"b""You're so far away\n"""
28,28,Streets,Hot Pink,2019,"b""You're pouring your heart out\n"""
29,28,Streets,Hot Pink,2019,"b""I'm acting like I knew\n"""
30,28,Streets,Hot Pink,2019,b'You held me so down\n'
31,28,Streets,Hot Pink,2019,"b'So down I never grew, oh\n'"
32,28,Streets,Hot Pink,2019,b'I tried to find out\n'
33,28,Streets,Hot Pink,2019,b'When none of them came through\n'
34,28,Streets,Hot Pink,2019,"b""And now I'm stuck in the middle\n"""
35,28,Streets,Hot Pink,2019,"b'And baby had to pull me out, oh\n'"
36,28,Streets,Hot Pink,2019,b'You might also like\n'
37,28,Streets,Hot Pink,2019,"b'Like you, like you\n'"
38,28,Streets,Hot Pink,2019,"b'Like you, ooh\n'"
39,28,Streets,Hot Pink,2019,b'I found it hard to find someone like you\n'
40,28,Streets,Hot Pink,2019,"b'Like you, like you\n'"
41,28,Streets,Hot Pink,2019,"b'Send your location, come through (Yeah)\n'"
42,28,Streets,Hot Pink,2019,"b'Damn papa, you a rare breed, no comparing\n'"
43,28,Streets,Hot Pink,2019,"b""And it's motherfuckin' scary\n"""
44,28,Streets,Hot Pink,2019,"b""Tryna keep him 'cause I found him\n"""
45,28,Streets,Hot Pink,2019,"b""Let a ho know I ain't motherfuckin' sharing\n"""
46,28,Streets,Hot Pink,2019,"b'I could take you to the parents, then to Paris\n'"
47,28,Streets,Hot Pink,2019,"b""Plan a motherfuckin' wedding\n"""
48,28,Streets,Hot Pink,2019,b'You the type I wanna marry (Yeah) and keep you merry\n'
49,28,Streets,Hot Pink,2019,"b""I'll put the ring on when you ready\n"""
50,28,Streets,Hot Pink,2019,b'We play our fantasies out in real life ways and\n'
51,28,Streets,Hot Pink,2019,"b'No Final Fantasy, can we end these games though?\n'"
52,28,Streets,Hot Pink,2019,"b'No Final Fantasy, can we end these games though?\n'"
53,28,Streets,Hot Pink,2019,"b'You give me energy, make me feel lightweight (Woo)\n'"
54,28,Streets,Hot Pink,2019,"b'Like the birds of a feather, baby (Woo)\n'"
55,28,Streets,Hot Pink,2019,b'We real life made for each other (Woo)\n'
56,28,Streets,Hot Pink,2019,"b""And it's hard to keep my cool\n"""
57,28,Streets,Hot Pink,2019,b'When other bitches tryna get with my dude andWhen other chickens tryna get in my coop\n'
58,28,Streets,Hot Pink,2019,b'When other chickens tryna get in my coop\n'
59,28,Streets,Hot Pink,2019,"b""'Cause you're a one in a million\n"""
60,28,Streets,Hot Pink,2019,"b""There ain't no man like you\n"""
61,28,Streets,Hot Pink,2019,"b'Like you, like you\n'"
62,28,Streets,Hot Pink,2019,"b'Like you, ooh\n'"
63,28,Streets,Hot Pink,2019,b'I found it hard to find someone like you\n'
64,28,Streets,Hot Pink,2019,"b'Like you, like you\n'"
65,28,Streets,Hot Pink,2019,"b'Send your location, come through\n'"
66,28,Streets,Hot Pink,2019,"b""I can't sleep no more\n"""
67,28,Streets,Hot Pink,2019,"b'In my head, we belong\n'"
68,28,Streets,Hot Pink,2019,"b""And I can't be without you\n"""
69,28,Streets,Hot Pink,2019,"b""Why can't I find no one like you?\n"""
70,28,Streets,Hot Pink,2019,"b""I can't sleep no more\n"""
71,28,Streets,Hot Pink,2019,"b'In my head, we belong\n'"
72,28,Streets,Hot Pink,2019,"b""And I can't be without you\n"""
73,28,Streets,Hot Pink,2019,"b""Why can't I find no one like you?\n"""
0,29,Shine,Hot Pink,2019,"b'Ruby red, bright, bright\n'"
1,29,Shine,Hot Pink,2019,"b'Diamonds on shine, should be legally blind\n'"
2,29,Shine,Hot Pink,2019,"b'The smile pearl white, white\n'"
3,29,Shine,Hot Pink,2019,"b""Diamonds on\xe2\x80\x85shine\xe2\x80\x85if I ever\xe2\x80\x85can't find 'em (Shine)\n"""
4,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun-dun-dun-dun\xe2\x80\x85(Shine bright)\n'"
5,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun-dun-dun (Shine)\n'"
6,29,Shine,Hot Pink,2019,"b'D-d-dun-dun, d-dun, d-dun, d-d-dun-dun (Shine bright)\n'"
7,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun, d-d-dun-dun (Shine)\n'"
8,29,Shine,Hot Pink,2019,b'Diamonds on shine and they all mine\n'
9,29,Shine,Hot Pink,2019,"b""Yeah, I fuckin' mind, I ain't got time\n"""
10,29,Shine,Hot Pink,2019,"b""Dick was hella mean, slipped in some' nice\n"""
11,29,Shine,Hot Pink,2019,"b'Skating on my rings, slipped on some ice\n'"
12,29,Shine,Hot Pink,2019,"b""Tryna live like me, bitch won't survive\n"""
13,29,Shine,Hot Pink,2019,"b""She ain't got the juice, this won't suffice\n"""
14,29,Shine,Hot Pink,2019,"b""You know who your queen, it's no surprise\n"""
15,29,Shine,Hot Pink,2019,"b""It's no mystery, bitch, fall in line\n"""
16,29,Shine,Hot Pink,2019,"b'Yeah, turnin\' off the lights, they go, ""Ooh-wee, that\'s tight,"" uh\n'"
17,29,Shine,Hot Pink,2019,"b""Slept the whole way, that's a bougie ass flight, uh\n"""
18,29,Shine,Hot Pink,2019,b'Spent a hundred K on that coochie last night\n'
19,29,Shine,Hot Pink,2019,"b'I said, ""Spank you very much,""\n'"
20,29,Shine,Hot Pink,2019,"b'Ruby red, bright, bright\n'"
21,29,Shine,Hot Pink,2019,"b'Diamonds on shine, should be legally blind\n'"
22,29,Shine,Hot Pink,2019,"b'The smile pearl white, white\n'"
23,29,Shine,Hot Pink,2019,"b""Diamonds on shine if I ever can't find 'em (Shine)\n"""
24,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun-dun-dun-dun (Shine bright)\n'"
25,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun-dun-dun (Shine)\n'"
26,29,Shine,Hot Pink,2019,"b'D-d-dun-dun, d-dun, d-dun, d-d-dun-dun (Shine bright)\n'"
27,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun, d-d-dun-dun (Shine)\n'"
28,29,Shine,Hot Pink,2019,b'You might also like\n'
29,29,Shine,Hot Pink,2019,"b""What's that drippin'? No, baby, I'm not cryin'\n"""
30,29,Shine,Hot Pink,2019,"b""Baby, that's my diamonds, everything so vibrant\n"""
31,29,Shine,Hot Pink,2019,"b""Say it like I mean it and I says it like I'm Simon\n"""
32,29,Shine,Hot Pink,2019,b'I read her like she fine print and beat her without violence\n'
33,29,Shine,Hot Pink,2019,"b""Man, it's heavy on me, it's like a brick on my ring, yeah\n"""
34,29,Shine,Hot Pink,2019,"b""Baby on me 'cause I got red in my genes, yeah\n"""
35,29,Shine,Hot Pink,2019,"b""Work 'til I cry, bitch, I ain't barely got sleep\n"""
36,29,Shine,Hot Pink,2019,b'Kept the ice on my grill for me to get all of this heat\n'
37,29,Shine,Hot Pink,2019,"b'Ruby red, bright, bright\n'"
38,29,Shine,Hot Pink,2019,"b'Diamonds on shine, should be legally blind\n'"
39,29,Shine,Hot Pink,2019,"b'The smile pearl white, white\n'"
40,29,Shine,Hot Pink,2019,"b""Diamonds on shine if I ever can't find 'em (Shine)\n"""
41,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun-dun-dun-dun (Shine bright)\n'"
42,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun-dun-dun (Shine)\n'"
43,29,Shine,Hot Pink,2019,"b'D-d-dun-dun, d-dun, d-dun, d-d-dun-dun (Shine bright)\n'"
44,29,Shine,Hot Pink,2019,"b'Dun-dun, d-dun, d-dun, d-d-dun-dun (Shine)\n'"
45,29,Shine,Hot Pink,2019,b'(Shine)\n'
0,30,Better Than Me,Hot Pink,2019,b'Better than me\n'
1,30,Better Than Me,Hot Pink,2019,"b""All of them bitches ain't better than me\n"""
2,30,Better Than Me,Hot Pink,2019,"b""I know you wanted somethin' else\xe2\x80\x85at\xe2\x80\x85your feet\n"""
3,30,Better Than Me,Hot Pink,2019,"b""You gon'\xe2\x80\x85figure out you lost one and\xe2\x80\x85that's me (Yeah, yeah)\n"""
4,30,Better Than Me,Hot Pink,2019,b'Better than me\n'
5,30,Better Than Me,Hot Pink,2019,"b""She ain't no queen, I'm like Houdini\n"""
6,30,Better Than Me,Hot Pink,2019,"b""Put a little magic in you like they can't see me\n"""
7,30,Better Than Me,Hot Pink,2019,"b""Put a little magic in you like they can't see me\n"""
8,30,Better Than Me,Hot Pink,2019,b'She so thicky in that polka-dotted bikini\n'
9,30,Better Than Me,Hot Pink,2019,"b""Baby, why you frontin'? You know that I been the best\n"""
10,30,Better Than Me,Hot Pink,2019,"b""I come for they neck, they run 'cause I'm next\n"""
11,30,Better Than Me,Hot Pink,2019,"b'You so in denial lately, she just got you stressed\n'"
12,30,Better Than Me,Hot Pink,2019,"b'She got no finesse, she just get undressed\n'"
13,30,Better Than Me,Hot Pink,2019,"b'Yeah (Yeah), yeah (Yeah)\n'"
14,30,Better Than Me,Hot Pink,2019,b'Put the honey in the pot (Pot)\n'
15,30,Better Than Me,Hot Pink,2019,b'Put a nigga in his place\n'
16,30,Better Than Me,Hot Pink,2019,b'She just wanna take my spot\n'
17,30,Better Than Me,Hot Pink,2019,"b'Woah (Woah), Woah (Woah)\n'"
18,30,Better Than Me,Hot Pink,2019,"b""She ain't even got my guap (Woah)\n"""
19,30,Better Than Me,Hot Pink,2019,"b""She ain't got a lot to say (Say)\n"""
20,30,Better Than Me,Hot Pink,2019,b'Even though she bring that talk\n'
21,30,Better Than Me,Hot Pink,2019,b'Better than me\n'
22,30,Better Than Me,Hot Pink,2019,b'Better than me\n'
23,30,Better Than Me,Hot Pink,2019,b'The best pussy\n'
24,30,Better Than Me,Hot Pink,2019,b'Come from wifey\n'
25,30,Better Than Me,Hot Pink,2019,b'Better than me\n'
26,30,Better Than Me,Hot Pink,2019,"b""All of them bitches ain't better than me\n"""
